0	-0.52
1	-0.44
2	-0.36
3	-0.52
4	-0.44
5	-0.52
6	-0.52
7	-0.68
8	-0.6
9	-0.52
10	-0.52
11	-0.6
12	-0.6
13	-0.52
14	-0.52
15	-0.6
16	-0.76
17	-0.68
18	-0.44
19	-0.36
20	-0.28
21	-0.28
22	-0.6
23	-0.6
24	-0.44
25	-0.52
26	-0.2
27	-0.36
28	-0.44
29	-0.52
30	-0.44
31	-0.36
32	-0.52
33	-0.2
34	-0.2
35	-0.28
36	-0.44
37	-0.6
38	-0.68
39	-0.44
40	-0.36
41	-0.52
42	-0.6
43	-0.36
44	-0.44
45	-0.28
46	-0.44
47	-0.44
48	-0.28
49	-0.44
50	-0.36
51	-0.44
52	-0.52
53	-0.44
54	-0.6
55	-0.28
56	-0.44
57	-0.52
58	-0.52
59	-0.36
60	-0.12
61	-0.36
62	-0.44
63	-0.52
64	-0.52
65	-0.36
66	-0.44
67	-0.12
68	-0.2
69	-0.44
70	-0.44
71	-0.6
72	-0.44
73	-0.52
74	-0.6
75	-0.52
76	-0.28
77	-0.44
78	-0.52
79	-0.44
80	-0.6
81	-0.44
82	-0.6
83	-0.52
84	-0.36
85	-0.36
86	-0.36
87	-0.36
88	-0.6
89	-0.28
90	-0.36
91	-0.44
92	-0.6
93	-0.36
94	-0.28
95	-0.44
96	-0.44
97	-0.36
98	-0.6
99	-0.6
100	-0.44
101	-0.52
102	-0.36
103	-0.28
104	-0.68
105	-0.6
106	-0.6
107	-0.52
108	-0.44
109	-0.6
110	-0.44
111	-0.52
112	-0.44
113	-0.28
114	-0.44
115	-0.52
116	-0.44
117	-0.44
118	-0.36
119	-0.44
120	-0.52
121	-0.28
122	-0.36
123	-0.28
124	-0.36
125	-0.36
126	-0.44
127	-0.52
128	-0.36
129	-0.28
130	-0.52
131	-0.28
132	-0.36
133	-0.36
134	-0.6
135	-0.6
136	-0.44
137	-0.44
138	-0.52
139	-0.52
140	-0.44
141	-0.52
142	-0.44
143	-0.52
144	-0.6
145	-0.44
146	-0.52
147	-0.44
148	-0.44
149	-0.52
150	-0.68
151	-0.6
152	-0.6
153	-0.6
154	-0.52
155	-0.52
156	-0.36
157	-0.36
158	-0.52
159	-0.52
160	-0.44
161	-0.12
162	-0.36
163	-0.28
164	-0.52
165	-0.52
166	-0.44
167	-0.44
168	-0.44
169	-0.6
170	-0.36
171	-0.6
172	-0.68
173	-0.52
174	-0.68
175	-0.36
176	-0.44
177	-0.44
178	-0.6
179	-0.44
180	-0.44
181	-0.68
182	-0.6
183	-0.44
184	-0.36
185	-0.28
186	-0.36
187	-0.6
188	-0.6
189	-0.52
190	-0.68
191	-0.6
192	-0.44
193	-0.6
194	-0.44
195	-0.44
196	-0.36
197	-0.44
198	-0.6
199	-0.28
